PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5
59,2/25/23,14:06:59,5,4,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Elijah Lambros,FGS 1000132614,Right,Maryland,Undefined,2,Top,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.3919,0.671663,-3.507282,2803.135743,49.731194,7:45:00,6.00228,1.17127,5.37782,-47.62944,-4.55996,-6.91638,2.66404,-2.69719,74.98061,-7.961573,-4.733587,0.472342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50142,-2.06508,-0.85184,50,6.02878,7.5158,-118.00826,-0.32061,3.5293,22.34049,-35.08771,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,f71705a0-b547-11ed-99f9-43c5f2fedb29,79.79911,NA,NA,6.41128,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:06:59,2/25/23,2/25/23 20:06,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,8bff137d-0217-4ab1-83be-79b08d11640a,55.12359,-118.97426,11.17024,6.00984,1.19659,-17.54386,-1.17353,7.36319,1.76465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,2/26/23,14:01:42,5,4,Xavier Rivas,FGS 1000098247,Left,Ole Miss,Bobby Zmarzlak,FGS 1000050927,Right,Maryland,Undefined,2,Top,2,2,1,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.06778,-3.421445,3.880329,2234.594131,138.691309,10:30:00,6.07687,-1.9315,5.8724,-14.43694,19.46237,-16.12662,1.68472,0.33435,83.22368,-6.181402,0.995222,0.419051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2852,11.21705,1.62636,50,5.79071,-8.23765,-131.81227,-8.30208,16.35333,27.7373,-12.4183,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,64038e40-b610-11ed-9b05-93b3afdf078c,89.94712,NA,NA,7.8441,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,20:01:42,2/26/23,2/26/23 20:01,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,b5ff7892-44f5-4f38-8679-0557772dc665,54.62733,-132.78243,13.86865,6.07349,-7.86773,-6.20915,1.92449,-8.80963,8.17666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,2/24/23,18:30:45,7,5,Jack Dougherty,FGS 10020101,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,1,2,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.59905,-0.211038,-2.980087,2341.657366,202.396049,12:45:00,5.74493,1.77385,6.92982,-14.62367,17.32851,6.738,4.33391,-0.38012,83.78257,-3.057775,-1.749436,0.406838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.37359,9.56256,-1.58937,50,5.7259,6.67446,-133.14051,-0.81444,-7.86619,28.0513,-14.97521,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,a551bde0-b4a3-11ed-8bc4-6f87a506f712,92.64725,NA,NA,7.81649,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,0:30:45,2/25/23,2/25/23 0:30,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,17565739-fd38-44f0-ab62-627023976bca,53.56891,-133.89033,14.02565,5.74232,-0.41415,-7.48761,-1.77059,6.88473,-3.9331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,2/25/23,14:07:22,5,5,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Elijah Lambros,FGS 1000132614,Right,Maryland,Undefined,2,Top,1,2,2,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.51712,-0.932511,-2.861732,2139.660055,203.256222,12:45:00,6.04029,1.08965,5.76345,-12.51721,21.30237,8.65682,4.12811,-0.8547,82.83158,-3.371323,-1.314829,0.418558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.19284,11.3891,-0.85745,50,5.95522,6.22928,-132.6185,-2.46675,-9.18539,30.15756,-12.02833,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,0499e260-b548-11ed-99f9-43c5f2fedb29,90.05312,NA,NA,8.68554,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:07:22,2/25/23,2/25/23 20:07,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,c2f7a866-522e-4256-8bd4-182b01abc684,54.73201,-133.69022,15.07878,6.03528,-2.03928,-6.01417,-1.08463,6.55571,-4.5927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,2/26/23,14:02:07,5,5,Xavier Rivas,FGS 1000098247,Left,Ole Miss,Bobby Zmarzlak,FGS 1000050927,Right,Maryland,Undefined,2,Top,2,3,1,Four-Seam,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NA,90.56241,-2.958622,4.261768,2169.329402,146.914353,11:00:00,6.03686,-2.21163,5.95387,-14.73627,19.5771,-11.99902,2.0549,0.7482,82.43307,-5.786671,2.114369,0.421603,75.60247,58.945787,164.674101,4480.259917,NA,NA,NA,NA,72.04646,NA,NA,7.42729,11.26886,1.8792,50,5.79273,-9.26327,-131.05015,-7.19991,12.8673,28.67919,-12.6514,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,73595640-b610-11ed-9b05-93b3afdf078c,89.40278,77.35073,NA,8.12934,NA,NA,NA,2.35928,2.19061,-0.69625,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,20:02:07,2/26/23,2/26/23 20:02,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,ac0a6682-942b-44ab-9ba4-b9e61b3c46ef,54.54639,-132.04133,14.3396,6.03401,-6.76266,-6.3257,2.20703,-9.70799,6.43365,3.717928,2.35928,-55.16499,-0.9882,1.7779,-0.64453,0.18672,-0.0436,0.00758,-0.00061,2.19061,94.99157,-34.26035,5.29286,-1.11844,0.21236
61,2/24/23,18:31:07,7,6,Jack Dougherty,FGS 10020101,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,2,2,Four-Seam,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NA,92.73448,-2.373775,-1.866995,2294.209739,208.382951,1:00:00,5.63656,1.37917,6.98592,-14.76068,16.37328,8.31945,2.24539,0.37401,84.94032,-5.235118,-0.343081,0.401595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.92402,9.67623,-1.26646,50,5.48483,4.07658,-134.79661,-5.92707,-9.06802,29.05139,-14.35451,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,b2a2dc40-b4a3-11ed-8bc4-6f87a506f712,93.85684,NA,NA,7.79416,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,0:31:07,2/25/23,2/25/23 0:31,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,dfddc1b5-a462-40e9-927c-9bab94d38100,53.51302,-135.55162,14.5257,5.63402,-5.55401,-7.17726,-1.37547,4.31225,-4.53401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,2/25/23,14:07:39,5,6,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Elijah Lambros,FGS 1000132614,Right,Maryland,Undefined,2,Top,1,3,2,Four-Seam,Sinker,InPlay,Undefined,FlyBall,Sacrifice,1,1,NA,91.90253,-2.126087,-2.743064,2164.144697,230.227371,1:45:00,5.9889,1.16824,5.50244,-18.72351,15.13883,16.79115,2.43689,-4.00E-05,83.43394,-5.644591,0.2464,0.418822,100.0881,37.191312,-13.351641,4038.990289,107.17193,85.73266,-24.78261,344.22068,344.22068,-10.822841,6.149417,-9.33071,8.6206,-0.9403,50,5.79061,5.6186,-133.15651,-5.58254,-16.63346,30.4892,-16.80647,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,0f1dfe10-b548-11ed-99f9-43c5f2fedb29,89.99625,127.48009,NA,8.4686,NA,NA,NA,1.98214,2.56407,0.00739,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:07:39,2/25/23,2/25/23 20:07,FlyBall,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,7a3dc486-33cf-447d-b09d-986d874532dd,54.99757,-134.29595,15.2446,5.9875,-4.95445,-8.40324,-1.16189,6.24022,-8.31673,179.139753,1.99076,113.62288,-29.24475,7.59903,-1.35008,0.13663,-0.00294,-0.00067,4.00E-05,2.55434,88.8923,-16.66694,-0.00572,0.20382,-0.05743
61,2/26/23,14:02:38,5,6,Xavier Rivas,FGS 1000098247,Left,Ole Miss,Bobby Zmarzlak,FGS 1000050927,Right,Maryland,Undefined,2,Top,2,3,2,Four-Seam,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,NA,90.04201,-1.352401,3.842796,1992.6472,144.84381,10:45:00,6.03032,-1.91347,5.85728,-14.42536,20.15009,-13.41406,3.56862,0.54441,82.20532,-4.122291,1.444584,0.423209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83075,10.95615,1.60859,50,5.91168,-8.17489,-130.5025,-3.47465,13.53363,26.90995,-13.23889,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,85932b60-b610-11ed-9b05-93b3afdf078c,89.06335,NA,NA,7.83669,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,20:02:38,2/26/23,2/26/23 20:02,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,fb27b855-4535-4940-b5cf-c55a1790232d,54.64089,-131.45598,13.45497,6.02648,-3.00556,-6.61945,1.90674,-8.65441,6.76681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2/24/23,18:31:34,7,7,Jack Dougherty,FGS 10020101,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.2511,0.990338,-0.220547,2149.972036,89.055763,9:00:00,5.91763,1.58523,6.00043,-40.90443,1.05996,-11.62213,3.42669,0.41236,74.77286,-6.561886,-2.312126,0.466242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87091,0.71976,-1.56184,50,5.97344,0.90362,-118.12176,0.7236,8.31912,21.88166,-31.15414,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,c2e1cbc0-b4a3-11ed-8bc4-6f87a506f712,80.84302,NA,NA,6.47824,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,0:31:34,2/25/23,2/25/23 0:31,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,5d4531a0-f3c4-4b5c-b85f-f5ce4542bc6c,54.49972,-118.95239,10.94083,5.92352,1.90623,-15.57707,-1.59015,0.58782,4.15956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2/25/23,14:08:28,6,1,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,0,0,Changeup,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.2562,0.330109,-2.220916,1790.5931,234.667869,1:45:00,6.01416,1.18881,5.97388,-31.99297,11.3456,14.03194,3.65435,0.29816,73.27573,-5.64652,0.300139,0.473815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.75493,6.1717,-1.02028,50,6.02271,3.97252,-116.49688,-0.28509,-10.63706,22.27185,-23.70858,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,2ca75530-b548-11ed-99f9-43c5f2fedb29,79.551,NA,NA,6.98047,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:08:28,2/25/23,2/25/23 20:08,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,cd611073-d523-4a00-ba35-8afe80f65ab9,54.52366,-117.35852,11.13593,6.01599,0.63214,-11.85429,-1.18193,4.38404,-5.31853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,2/26/23,14:04:26,6,1,Xavier Rivas,FGS 1000098247,Left,Ole Miss,Elijah Lambros,FGS 1000132614,Right,Maryland,Undefined,2,Top,2,0,0,Four-Seam,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.72274,-0.508993,3.151656,1865.18217,138.483745,10:30:00,6.16141,-2.08972,5.89926,-18.79021,16.54977,-13.70576,4.1223,-0.30301,81.38325,-4.058874,0.696186,0.427863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78189,8.91686,1.84353,50,6.10949,-6.5051,-128.78438,-1.71072,13.15203,25.15972,-17.10386,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,c649a300-b610-11ed-9b05-93b3afdf078c,88.09469,NA,NA,7.33949,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,20:04:26,2/26/23,2/26/23 20:04,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,d867bda5-6326-4f72-9ed2-9b4a7d24794f,54.5998,-129.6799,12.57986,6.15955,-1.10193,-8.55193,2.0834,-6.97322,6.57601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,2/24/23,18:32:02,7,8,Jack Dougherty,FGS 10020101,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,3,2,Four-Seam,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,NA,92.81064,-1.825574,-2.129854,2310.339561,205.592024,12:45:00,5.62411,1.3197,7.02211,-14.82973,16.03355,7.24268,2.72756,-0.01318,85.41254,-4.693797,-0.802766,0.399846,93.74269,29.403894,8.99699,2044.167787,108.57391,57.83943,17.65409,357.25358,353.77456,9.82206,5.10421,-4.45551,9.35808,-1.19219,50,5.50758,4.76178,-135.0368,-4.65694,-8.27413,27.82754,-14.79556,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,d33c0b70-b4a3-11ed-8bc4-6f87a506f712,94.26747,81.80471,NA,7.3981,NA,NA,NA,1.72059,2.87867,0.01086,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,0:32:02,2/25/23,2/25/23 0:32,FlyBall,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,fa2369d7-18cf-4dc8-86fb-57a108274fa4,53.47944,-135.75193,13.91377,5.62237,-4.27671,-7.39778,-1.3173,4.97442,-4.13706,184.170458,1.72226,118.27436,-21.64141,4.85303,-0.98295,0.18671,-0.0316,0.00368,-0.00019,2.87927,67.47998,-15.78354,0.51436,0.20126,-0.14751
63,2/25/23,14:08:48,6,2,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,1,0,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.90832,-1.661252,-2.252769,2063.047919,213.884832,1:15:00,5.91205,1.18564,5.71675,-13.66513,20.51005,13.01264,3.22411,0.17036,82.69724,-4.293378,0.072987,0.420753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.20032,11.2004,-1.00504,50,5.76455,4.59754,-131.84093,-4.19588,-12.63716,28.77735,-12.51639,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,381b2810-b548-11ed-99f9-43c5f2fedb29,89.58339,NA,NA,8.21108,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:08:48,2/25/23,2/25/23 20:08,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,d9e135d6-554e-4d1b-a983-6a15bc464dac,54.7809,-132.88037,14.38868,5.90794,-3.74378,-6.2582,-1.17935,5.054,-6.31858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,2/26/23,14:04:51,6,2,Xavier Rivas,FGS 1000098247,Left,Ole Miss,Elijah Lambros,FGS 1000132614,Right,Maryland,Undefined,2,Top,2,1,0,Four-Seam,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.02576,-1.26836,2.699895,2131.365668,136.87292,10:30:00,6.15202,-2.09976,5.84374,-18.65895,16.5693,-14.49973,3.41687,-0.79709,81.58975,-4.790214,0.102677,0.427186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06662,9.11945,1.88805,50,6.0376,-5.46594,-129.21606,-3.43192,13.69693,25.84353,-16.68946,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,d4bd2150-b610-11ed-9b05-93b3afdf078c,88.23428,NA,NA,7.43601,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,20:04:51,2/26/23,2/26/23 20:04,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,797427c8-336f-4a07-b33c-f1ba0456d9fa,54.65515,-130.14377,12.92177,6.15004,-2.83281,-8.34473,2.09308,-5.95762,6.84846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,2/24/23,18:34:41,1,1,Jason Savacool,FGS 691013,Right,Maryland,Calvin Harris,FGS 1000050294,Left,Ole Miss,Undefined,2,Bottom,0,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Single,0,0,NA,89.49423,-2.207045,-3.951227,2131.7802,250.741908,2:15:00,5.95035,2.0484,4.71225,-28.56246,8.47898,20.45548,1.46943,-0.003,81.02098,-7.410781,-0.364609,0.438042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.29056,5.20882,-1.66773,50,5.70142,7.94156,-129.28512,-6.14429,-18.90099,29.70113,-23.45419,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,3261cd60-b4a4-11ed-8bc4-6f87a506f712,86.0476,NA,NA,8.47325,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,0:34:41,2/25/23,2/25/23 0:34,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,8c883cb4-bef3-4bd6-bc05-84f7ba329f3f,55.78759,-130.60795,14.85056,5.95182,-5.09969,-11.72709,-2.04018,8.78337,-9.4505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,2/25/23,14:09:09,6,3,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,2,0,Four-Seam,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.11003,-1.148683,-1.686157,2104.27047,208.230116,1:00:00,5.97099,1.17673,5.62424,-14.73902,19.46568,9.83056,3.67021,0.42201,82.66314,-3.974334,0.068542,0.420934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.42473,10.50028,-1.03917,50,5.86367,3.43657,-132.13288,-3.07324,-9.53748,29.60627,-13.71296,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,44cb7290-b548-11ed-99f9-43c5f2fedb29,89.5447,NA,NA,8.44688,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:09:09,2/25/23,2/25/23 20:09,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,114e96ff-5058-46e2-b447-e34fdd3774da,54.87234,-133.22013,14.80313,5.96729,-2.56965,-6.85648,-1.1718,3.78682,-4.76874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,2/26/23,14:05:13,6,3,Xavier Rivas,FGS 1000098247,Left,Ole Miss,Elijah Lambros,FGS 1000132614,Right,Maryland,Undefined,2,Top,2,2,0,Four-Seam,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,88.78355,-2.238906,3.654153,2071.788122,149.123981,11:00:00,6.07336,-2.17694,5.87021,-15.7132,19.6458,-11.10658,2.67895,0.29638,81.64322,-5.224359,1.667343,0.427978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58922,10.93737,1.88712,50,5.88243,-7.75049,-128.73115,-5.48651,11.14634,24.70303,-13.67233,Ole Miss,Maryland,OleMiss,D1,SEC,20230226-OleMiss-1,e22a5330-b610-11ed-9b05-93b3afdf078c,88.07097,NA,NA,7.14034,NA,NA,NA,NA,NA,NA,d8a8defe-47cc-4bcd-a047-058fdee8f648,2/26/23,20:05:13,2/26/23,2/26/23 20:05,NA,v3,5322,471349,26 February 2023 14:30-maryland@olemiss,Calvin Harris,FGS 1000050294,Right,Ole Miss,59a74bf8-5214-4ed5-af8b-36425226689c,54.62934,-129.61645,12.35152,6.07027,-4.99652,-6.83616,2.17204,-8.14996,5.57317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2/24/23,18:35:18,2,1,Jason Savacool,FGS 691013,Right,Maryland,Ethan Lege,FGS 1000088572,Right,Ole Miss,Undefined,2,Bottom,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.55832,-0.29092,-1.82874,1949.214612,243.546544,2:00:00,5.98508,1.88233,4.89129,-27.40868,9.40646,16.14973,3.42568,1.49763,80.43435,-5.342821,1.016642,0.436701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.66245,5.10174,-1.71773,50,5.93405,3.37859,-129.64051,-1.72137,-14.46514,31.85261,-23.65484,Ole Miss,Maryland,OleMiss,D1,SEC,20230224-OleMiss-1,483ac240-b4a4-11ed-8bc4-6f87a506f712,86.31169,NA,NA,9.12397,NA,NA,NA,NA,NA,NA,98ea4655-e2c1-4556-8ee6-48baa14554f2,2/25/23,0:35:18,2/25/23,2/25/23 0:35,NA,v3,5322,471349,24 February 2023 17:00-maryland@olemiss,Luke Shliger,FGS 1000076704,Right,Maryland,398ccd58-2d02-42d9-8361-6160bdf00697,55.60801,-131.01115,15.9263,5.98622,-0.70348,-11.82742,-1.8765,4.00104,-7.23257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,2/25/23,14:09:30,6,4,Grayson Saunier,FGS 1000187633,Right,Ole Miss,Luke Shliger,FGS 1000076704,Left,Maryland,Undefined,2,Top,2,3,0,Four-Seam,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,NA,90.68489,-1.790488,-2.847405,2187.034801,201.76373,12:45:00,5.96416,1.12636,5.75801,-15.22292,19.26312,7.21426,3.02633,-0.92511,82.16971,-4.709883,-1.558218,0.422662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.54792,10.71351,-0.89464,50,5.80652,6.2218,-131.41135,-4.55177,-7.88535,30.05236,-13.59862,Ole Miss,Maryland,OleMiss,D1,SEC,20230225-OleMiss-1,5139f920-b548-11ed-99f9-43c5f2fedb29,89.17872,NA,NA,8.51518,NA,NA,NA,NA,NA,NA,1e3fa633-b5e9-43ee-b6db-ff7457bdb121,2/25/23,20:09:30,2/25/23,2/25/23 20:09,NA,v3,5322,471349,NA,Calvin Harris,FGS 1000050294,Right,Ole Miss,0c080d8b-58b4-4000-ba77-0b9bb6b5bf6b,54.74072,-132.49107,15.02618,5.96128,-4.0632,-6.79931,-1.12326,6.50511,-3.94267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
